"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
0.263782120919932,-0.526381515782846,0.041,0.045,1,"TMEM222"
0.263802038719782,-0.461995770416221,0.012,0.015,1,"FAM81A"
0.263911717598713,1.04391863602024,0.038,0.02,1,"MIR3142HG"
0.263959508592317,-0.152919972617312,0.094,0.083,1,"MPHOSPH9"
0.264239960100306,-0.248040658747902,0.03,0.027,1,"IPO13"
0.264297613557992,0.923444710479014,0.01,0.003,1,"AL355488.1"
0.264299356174678,-0.343574904898734,0.033,0.037,1,"HHAT"
0.264636060129998,-0.622530901035712,0.009,0.013,1,"PRDM5"
0.264647634755079,-0.142824835731412,0.032,0.025,1,"TFCP2L1"
0.264838476350462,0.435100600581127,0.08,0.054,1,"KAT7"
0.264929982429045,-0.449029979308801,0.01,0.011,1,"IRS1"
0.265016746972215,-0.152036228391774,0.065,0.058,1,"ANKRD27"
0.265275134856369,-1.09333352808537,0.008,0.016,1,"IFIT1"
0.26528255495007,-0.423450516080923,0.05,0.052,1,"CTNNBIP1"
0.26531909094494,-0.129249007006027,0.181,0.193,1,"PLPP1"
0.265479574493009,-0.129310646069241,0.039,0.039,1,"MTCL1"
0.265725317611872,1.20122158649039,0.017,0.006,1,"DHPS"
0.265767506504601,-0.229562215278221,0.117,0.12,1,"LAIR1"
0.265775848612691,-0.290496855575602,0.084,0.09,1,"CC2D2B"
0.265859008337092,0.384402926329907,0.017,0.014,1,"CHPF"
0.265876138062474,0.272639474592272,0.104,0.07,1,"DPY19L1"
0.266649672548146,0.168133172371572,0.017,0.014,1,"FHL1"
0.266892344483106,-0.456288869335646,0.016,0.02,1,"UBL7"
0.266914752222226,0.219621723645484,0.035,0.02,1,"SRP68"
0.267031038123681,0.222665047597664,0.076,0.054,1,"PRRC2A"
0.267104723256318,0.242560130294723,0.053,0.037,1,"PPP1R15B"
0.267141740025932,0.254311608908722,0.011,0.007,1,"ZNF268"
0.267245172314362,-0.225096511564413,0.065,0.068,1,"COG2"
0.267694155028843,0.125298644709479,0.025,0.022,1,"SNAI3-AS1"
0.267702973799967,0.172792370485608,0.012,0.01,1,"ANKFN1"
0.2678115660238,0.433235171564225,0.038,0.021,1,"NDUFB5"
0.267865509382035,-0.583386796000733,0.016,0.018,1,"ILVBL"
0.267874370488102,0.533112250739593,0.028,0.016,1,"GNL3"
0.267955793607982,0.428400465257486,0.022,0.013,1,"UBE2F-SCLY"
0.26833903740687,-0.145491052227152,0.027,0.026,1,"ASAP2"
0.268410936776934,0.640596760363517,0.032,0.018,1,"ANAPC11"
0.268671035320798,0.317617371534522,0.082,0.055,1,"MAP7D1"
0.268766303939982,-0.706352123138763,0.021,0.026,1,"DENND6B"
0.26894333681305,0.133768360339752,0.012,0.006,1,"GLA"
0.269337939232608,-0.33873144664069,0.028,0.028,1,"ZNF3"
0.269339359592776,-0.125113745341233,0.113,0.104,1,"NAGK"
0.269347067732395,0.198903407689584,0.076,0.055,1,"SLC25A53"
0.269384450888777,-0.641933672941851,0.067,0.079,1,"ZC2HC1A"
0.269706109922119,-0.392373343958928,0.074,0.077,1,"BCLAF3"
0.269800006807543,-0.621567176186975,0.042,0.047,1,"POC5"
0.27010962353626,0.217351210696068,0.043,0.031,1,"TRAPPC3"
0.270133958833946,-0.298472821369199,0.032,0.026,1,"CYTL1"
0.270434355392007,-0.476453007948053,0.034,0.035,1,"SLC6A1"
0.270510195747716,-0.339835334718214,0.108,0.117,1,"NCK1-DT"
0.270579458483664,-0.519358928799988,0.015,0.016,1,"AL392023.2"
0.270596865252376,-0.337240110460098,0.063,0.064,1,"NME7"
0.270813540874391,0.150984266521873,0.037,0.026,1,"MCM7"
0.270828198766404,-0.868514985491497,0.009,0.01,1,"SLC45A3"
0.270849253039676,0.273525025432125,0.026,0.014,1,"ANKRD24"
0.270900496910027,-0.232038680520215,0.035,0.031,1,"RNFT1"
0.271278124915587,0.178907953270288,0.126,0.11,1,"SOX5"
0.271333923062393,-0.464409609739503,0.046,0.049,1,"AC126177.4"
0.271359903248936,-0.400563847807562,0.017,0.019,1,"TRIM3"
0.271458759808251,0.333261881993619,0.011,0.009,1,"KIAA1549"
0.271484620834783,0.491478119007924,0.054,0.041,1,"RND2"
0.271604256938442,-0.548065545581783,0.029,0.031,1,"PSMC4"
0.27160663597422,0.207511276603938,0.093,0.062,1,"RPS25"
0.271620304618011,-0.741764253801217,0.01,0.012,1,"TMEM53"
0.271673971047992,0.802747695377682,0.01,0.005,1,"MEN1"
0.271971025061685,-0.752521808526453,0.017,0.018,1,"WDR18"
0.271996075083893,0.106137127576086,0.096,0.074,1,"NAPG"
0.272000208724904,-0.232348867834918,0.017,0.016,1,"C17orf51"
0.272005899346467,-0.161142914235012,0.047,0.041,1,"CS"
0.272141170040899,-0.520302209761429,0.027,0.035,1,"ALG14"
0.272221299367014,-0.624941659707697,0.071,0.092,1,"POLR2F"
0.272274194757102,-0.434160994733937,0.01,0.008,1,"CALHM2"
0.272704396532563,0.542936235493664,0.052,0.023,1,"AF127936.2"
0.272704717231036,0.223931382901988,0.011,0.007,1,"SCARA3"
0.272722969835745,-0.489171708642344,0.063,0.068,1,"CMC2"
0.272781621550927,-0.172670013329889,0.084,0.085,1,"RMDN1"
0.273094954568574,-0.647284762302613,0.033,0.039,1,"LDLRAP1"
0.273129001391695,-0.207365175929279,0.07,0.064,1,"SART3"
0.273284765504066,0.23180938444467,0.011,0.006,1,"LINC01099"
0.27338153545282,-0.812214689672357,0.018,0.021,1,"CSTF1"
0.27371358660189,-1.30920844561972,0.011,0.035,1,"CHRNA4"
0.273737984816915,0.30470379233252,0.055,0.045,1,"GRB10"
0.273870787476759,0.156451649833401,0.074,0.059,1,"FYN"
0.273882866452446,-0.80549198048711,0.007,0.01,1,"NDP"
0.274290650398002,-0.861733954472723,0.011,0.015,1,"DRAIC"
0.274336982717052,-0.451622182471842,0.03,0.028,1,"DNASE2"
0.274478269631364,-0.153515096353761,0.08,0.076,1,"TMEM219"
0.27484398380119,-0.353241906822844,0.035,0.032,1,"CDC37L1"
0.275031041887395,0.552624976886942,0.07,0.039,1,"TRAF6"
0.275384001544716,-0.639996875806999,0.019,0.027,1,"B3GALNT1"
0.275488150067682,0.265339554983688,0.07,0.057,1,"ZDHHC13"
0.275792934275734,-0.310842519773761,0.033,0.028,1,"LINC02432"
0.275877960431776,0.299278341346845,0.054,0.033,1,"RPAIN"
0.275957286526162,-0.169405039255139,0.013,0.012,1,"CNTN3"
0.276311266903604,-0.38937097677212,0.033,0.035,1,"ZFAND1"
0.276451704228932,-0.213523784636706,0.027,0.02,1,"SLC24A4"
0.276529000828784,0.177143619763762,0.191,0.155,1,"PPM1L"
0.277045112690838,-0.27360923973297,0.049,0.036,1,"CD9"
0.277064978717261,0.366783978259201,0.072,0.037,1,"SRP19"
0.277141274637091,0.499538217329209,0.019,0.01,1,"C18orf54"
0.277374019772737,-0.385365734276433,0.138,0.153,1,"AKAP8L"
0.277412434840768,0.147446792381864,0.2,0.153,1,"ARFGEF2"
0.277685331389721,-0.571848509925159,0.01,0.01,1,"TMEM106C"
0.277741718395324,-1.29803457172715,0.015,0.026,1,"ABCG2"
0.277941740181131,0.494039069110908,0.014,0.013,1,"SLC1A1"
0.278029326746518,-0.344903842387069,0.034,0.035,1,"TFDP1"
0.27818455756715,0.511581920094577,0.024,0.012,1,"TXNDC9"
0.278234880715774,-0.165364897178381,0.065,0.06,1,"SAP30BP"
0.278282222293804,0.322534011856067,0.017,0.014,1,"CPT1C"
0.278326359163299,-0.12810786345071,0.012,0.01,1,"MLYCD"
0.278350088811715,0.252895444346018,0.064,0.052,1,"AC079447.1"
0.278789877711129,0.581594234924895,0.028,0.017,1,"C12orf73"
0.278863452008274,0.786347100276751,0.012,0.007,1,"DPYSL4"
0.278888695518269,-0.839609549920178,0.009,0.014,1,"JCAD"
0.278970425478305,-0.110849230033552,0.023,0.022,1,"POT1-AS1"
0.279070744174605,-0.270874025418936,0.111,0.106,1,"LIN52"
0.279076565232295,0.800781932346698,0.032,0.019,1,"ANKRD23"
0.279248894976213,-0.103378031639301,0.037,0.035,1,"CEP85"
0.279352979821324,0.146626293578175,0.191,0.153,1,"USP48"
0.279363835585674,1.12594005435401,0.04,0.02,1,"MORC4"
0.279439943545359,-0.339862456681284,0.032,0.033,1,"GYG1"
0.279528208766078,-0.666561598642373,0.023,0.024,1,"YJU2"
0.279644626466681,0.771011650187962,0.042,0.026,1,"SSR4"
0.279689090223702,-0.281978410825249,0.022,0.022,1,"SIRT3"
0.279793022221528,-0.119441096412006,0.039,0.038,1,"CDK16"
0.279913041893626,-0.233490826737052,0.077,0.082,1,"UEVLD"
0.280198183023285,-0.163814348229261,0.062,0.065,1,"MFHAS1"
0.280428458518543,-0.180857422647369,0.05,0.051,1,"AL138752.2"
0.280487031106335,-0.121955590529822,0.061,0.058,1,"ZC3H8"
0.280619415175914,-0.468400511455993,0.023,0.026,1,"SH3BP5L"
0.280990233058999,0.159685451045324,0.05,0.04,1,"ICK"
0.281232112574864,0.625603779141454,0.029,0.015,1,"SULF2"
0.28125367371817,-0.245819765092341,0.096,0.101,1,"ZNF512"
0.281648431306162,-0.605863439968231,0.013,0.017,1,"SLC25A45"
0.281678108408857,-0.607863209894124,0.056,0.06,1,"SORCS2"
0.281717247215365,-0.178520578158027,0.03,0.03,1,"PCTP"
0.281718334165741,-0.109867070930739,0.028,0.024,1,"AC106869.1"
0.282272539840472,0.35661742915908,0.025,0.016,1,"DVL1"
0.28227389640209,-0.261056081005166,0.061,0.06,1,"PIWIL4"
0.282398331511716,0.683638942456938,0.013,0.011,1,"IFI35"
0.28274217504575,-0.483793638491825,0.032,0.037,1,"AC009226.1"
0.282899190987891,-0.522074018330722,0.017,0.018,1,"PAQR4"
0.282956459152137,1.56551956465178,0.049,0.016,1,"MT1F"
0.282956850963717,0.20894307536567,0.029,0.021,1,"AC008124.1"
0.283084821877958,-0.283213482460257,0.021,0.022,1,"ISG15"
0.283226124342087,0.626892470127381,0.052,0.03,1,"PLXNA1"
0.283337351645583,-0.274478974965521,0.031,0.035,1,"MLST8"
0.284527916554918,-0.191148465930058,0.022,0.021,1,"GJB1"
0.284552574069401,0.204893249134539,0.103,0.079,1,"NUP210"
0.284574493307071,0.295167652584258,0.039,0.026,1,"COPS6"
0.284678928137833,-0.32295336306526,0.04,0.05,1,"CD163L1"
0.284799924136171,-0.375997738932653,0.016,0.018,1,"TRAPPC2L"
0.284874032862464,-0.135090539433167,0.011,0.011,1,"SCRN2"
0.284916764499672,-0.388442121575693,0.024,0.031,1,"LINC02210-CRHR1"
0.284951655386416,-0.202952248560321,0.014,0.016,1,"BMP7"
0.28512237184258,0.22411467053088,0.076,0.054,1,"NCKAP1"
0.285288039520563,-0.166844996818171,0.199,0.186,1,"TAF1"
0.285302780246505,-0.231871939265494,0.069,0.064,1,"SUN1"
0.285306015171992,-0.386737366938178,0.05,0.051,1,"DSC2"
0.28532661192351,-0.365356092144911,0.185,0.182,1,"SRRM1"
0.285441000014741,-0.19668307244486,0.037,0.032,1,"TMEM64"
0.28546054352792,-0.673405411241774,0.012,0.018,1,"RETSAT"
0.285624523019079,0.501249960144233,0.026,0.017,1,"AP002812.2"
0.285639959133899,-0.466841162023198,0.011,0.011,1,"LZTS3"
0.285673724539102,-0.530174959041879,0.067,0.087,1,"GALC"
0.285939889186216,0.236902846251684,0.046,0.031,1,"PGM3"
0.285963701671578,-0.535035697625321,0.041,0.045,1,"EDC3"
0.285978273432721,-0.346248087108459,0.041,0.042,1,"MAN2B2"
0.286001357223299,-0.115613474806679,0.21,0.191,1,"PIP5K1A"
0.286088489006534,0.938027249857109,0.016,0.009,1,"MYO1G"
0.286124000341499,0.15432395470647,0.103,0.076,1,"ZNF782"
0.286147412315509,0.15996129451211,0.052,0.041,1,"LZIC"
0.28620890858211,-0.154234464196613,0.044,0.039,1,"TTC9C"
0.286224050234015,0.265846941727617,0.028,0.021,1,"SUPT7L"
0.286258301939453,-0.17505834118879,0.04,0.036,1,"SCNM1"
0.286620231119662,-0.304320010762571,0.098,0.1,1,"MIDN"
0.28667633607206,0.739088423132173,0.014,0.005,1,"C1orf56"
0.286840924123239,-0.53037900779992,0.01,0.013,1,"HYAL1"
0.28686341548405,0.220935167712621,0.121,0.092,1,"MTM1"
0.287025433834669,-0.437301247162386,0.025,0.028,1,"LAMTOR2"
0.287051958871873,0.444313785712836,0.011,0.005,1,"GMPR2"
0.287052072721655,-0.257375943762568,0.024,0.02,1,"NHP2"
0.287118014186194,-0.295491850024782,0.074,0.071,1,"AC108062.1"
0.287439095657811,0.571283199021948,0.04,0.022,1,"AL512625.3"
0.287525332465944,-0.322032551247804,0.016,0.015,1,"MUTYH"
0.28766130859897,0.126529817871867,0.305,0.24,1,"TM6SF1"
0.287675270133243,-0.284396521967621,0.015,0.016,1,"ZNF707"
0.287920071610028,0.460221279007395,0.038,0.023,1,"PKIA"
0.288687712766316,-0.401377239167338,0.066,0.071,1,"SHQ1"
0.289371999502522,-1.51656853224481,0.016,0.028,1,"ADHFE1"
0.289655386394069,-0.564382387788919,0.034,0.037,1,"TCFL5"
0.289752608981933,-0.500755890003787,0.026,0.028,1,"ZNF354A"
0.289923454878249,0.128079256165567,0.017,0.012,1,"CENPA"
0.289941808146911,0.748840213104425,0.225,0.119,1,"BANP"
0.289969897540417,-0.171424133155727,0.059,0.062,1,"AC009950.1"
0.290039403687096,-0.163962617312014,0.014,0.011,1,"POP1"
0.290329580868232,-0.425661838939381,0.017,0.02,1,"SLC35A4"
0.290343372038977,-0.538101186417156,0.026,0.031,1,"THSD7A"
0.290379274446478,-0.578690180913934,0.008,0.01,1,"LBH"
0.290427381686092,-0.658973906726123,0.008,0.012,1,"GSTM5"
0.290666945188786,-0.124853919598604,0.106,0.094,1,"TTC1"
0.290847504311465,0.127171195089763,0.03,0.022,1,"RBM48"
0.291137595009475,0.246535819360196,0.112,0.083,1,"HDAC2"
0.291162548511493,-0.507088551237733,0.017,0.019,1,"NRIP3"
0.291233279997367,0.503006913540681,0.037,0.022,1,"SLC31A2"
0.291372962843581,0.178826904944502,0.015,0.011,1,"MICB"
0.291484221442015,-0.335407267980138,0.01,0.011,1,"PSMG1"
0.291633076089881,0.150347800092778,0.073,0.066,1,"NISCH"
0.291901344314895,1.38986342152617,0.037,0.011,1,"NPY1R"
0.291988949625518,-0.681807126661458,0.071,0.089,1,"P2RY13"
0.29237415906326,-0.597614458896895,0.029,0.04,1,"SLC35F2"
0.29244995989843,-0.146032276462641,0.087,0.077,1,"USP39"
0.292478467098246,1.33285295652856,0.013,0.005,1,"CCDC194"
0.292501178033158,-0.145858065303602,0.051,0.052,1,"HSF1"
0.292567049973571,0.196225841859663,0.036,0.028,1,"SCYL1"
0.293077077438647,0.186185259852756,0.058,0.04,1,"POGLUT1"
0.293120432697489,1.73641417470656,0.01,0.003,1,"PARD6G-AS1"
0.293247542594181,-0.530852964657696,0.01,0.015,1,"LINC02444"
0.293643620454376,-0.602458634286628,0.009,0.01,1,"LRIG3"
0.293729927196309,0.814669025356484,0.156,0.079,1,"USPL1"
0.293820308605612,-0.623613343893526,0.017,0.02,1,"PIPOX"
0.293822464312295,-2.42489526750493,0.003,0.011,1,"AC092650.1"
0.293906231841125,-1.24915558838715,0.012,0.02,1,"N6AMT1"
0.293963663750849,-0.813694494292341,0.01,0.015,1,"DCPS"
0.293996562055915,-1.24694114792692,0.015,0.029,1,"LINC02389"
0.294171940167292,0.171130166353284,0.026,0.024,1,"GOLM1"
0.294397735826518,0.871790422498352,0.184,0.098,1,"LCP1"
0.294525310155091,0.127678785290687,0.143,0.114,1,"TTC19"
0.294599397088394,-0.291856617074434,0.012,0.015,1,"LCA5"
0.294774772347521,-0.238591403551394,0.052,0.052,1,"XYLB"
0.294777630462678,-0.243700793100286,0.024,0.024,1,"FBP1"
0.294826356313819,-0.90288320420589,0.011,0.014,1,"PHKA1"
0.295006016065291,-0.597416245269797,0.01,0.008,1,"LRRTM2"
0.295015227866767,1.87422029007092,0.13,0.037,1,"FKBP4"
0.295147601097062,0.448479826766238,0.049,0.026,1,"BTG3"
0.295180371910092,0.835825571551957,0.065,0.033,1,"NFKBID"
0.295231256981834,-0.307469136767572,0.109,0.119,1,"FAM20C"
0.295245721366486,1.83380798746815,0.026,0.006,1,"LSMEM1"
0.295401558786585,-0.37014242045286,0.037,0.04,1,"COQ4"
0.295583423511375,-0.35492098696991,0.076,0.079,1,"PIGU"
0.29569168305676,0.597067710971768,0.03,0.018,1,"RGMB"
0.295696104894314,-0.136415823743441,0.143,0.128,1,"TIAL1"
0.295784839535048,-0.145659573505832,0.017,0.016,1,"ANAPC13"
0.295863869303243,-0.173303002158388,0.123,0.115,1,"KPNA5"
0.296444049671978,-0.125577352444138,0.106,0.104,1,"MRPS27"
0.296469355652344,-0.132409559282872,0.08,0.075,1,"ITFG2"
0.296878748909942,-0.2133778169902,0.039,0.036,1,"TMEM19"
0.297001302340072,-1.0048339416418,0.011,0.018,1,"TRHDE"
0.297113821139768,-0.665573221304016,0.019,0.028,1,"PAK1IP1"
0.297177036340375,-0.505598246966884,0.026,0.031,1,"DNAJC18"
0.297329473424978,-0.364499393498713,0.021,0.022,1,"ZNF540"
0.29745164971262,-0.173347028881994,0.05,0.049,1,"PRKAG1"
0.297487781439417,-0.380520039010599,0.016,0.012,1,"PEX11B"
0.298081465320253,0.316850997586817,0.021,0.012,1,"TGFB2"
0.298568561542558,-0.249082804083324,0.081,0.077,1,"ZNF430"
0.298846798576521,0.43552038576057,0.015,0.009,1,"FN3K"
0.298856623210044,-0.148812436829636,0.112,0.11,1,"RPN2"
0.298935862730505,0.828703719136274,0.04,0.021,1,"PHGDH"
0.299083751072835,-0.346607732735579,0.129,0.126,1,"LGALS9"
0.299155892266292,0.295353036886626,0.024,0.021,1,"SPATA20"
0.299156978573731,-0.302538418311466,0.033,0.028,1,"PSD4"
0.299354472148162,0.456783727936561,0.063,0.046,1,"CASP4"
0.299371196347295,0.618172195291332,0.141,0.094,1,"MCU"
0.299420375985703,-0.857490752577263,0.017,0.024,1,"PSTK"
0.299697085795554,0.261748831337727,0.031,0.02,1,"ZNF692"
0.29972048676584,-0.850472441770822,0.021,0.033,1,"EPHB1"
0.29973607100027,-0.129225282186789,0.053,0.047,1,"KRR1"
0.300157513103083,-0.218248161206039,0.093,0.091,1,"RCL1"
0.300165006460434,0.338906101355276,0.013,0.011,1,"KMT5C"
0.300742539493727,-0.408449797919696,0.011,0.012,1,"SCN2B"
0.30100480648355,0.101042310859545,0.013,0.012,1,"MAMDC4"
0.301268411766401,-0.385992674335605,0.031,0.031,1,"LMNA"
0.301282575746334,-0.186891817511524,0.034,0.033,1,"MED24"
0.30137215260554,-0.680267748386188,0.034,0.038,1,"AP002884.1"
0.301802964217255,0.293131083630183,0.26,0.192,1,"FARP1"
0.301996790674826,0.179565312540428,0.043,0.032,1,"FOXJ2"
0.302008612089335,-0.74758657452789,0.008,0.012,1,"ENPP5"
0.302025066760196,0.286351334318872,0.05,0.033,1,"NLRC4"
0.302137245138695,-0.487625622094146,0.083,0.09,1,"TMEM106A"
0.302315759353036,-0.135816857410614,0.023,0.02,1,"FKBP9"
0.302421988724256,1.14252484054348,0.014,0.007,1,"GAD1"
0.302930933462533,-0.214707973698137,0.038,0.041,1,"VPS9D1"
0.302966750644663,0.682797685000099,0.01,0.004,1,"U2AF1L5"
0.302984598893122,-0.435424495493157,0.042,0.047,1,"HSPA13"
0.303012734406824,-0.16432641265407,0.016,0.015,1,"ZSCAN32"
0.303124322926997,0.284571203191501,0.015,0.009,1,"CPAMD8"
0.303197168142005,-0.209947548562309,0.066,0.058,1,"NBPF12"
0.303342698104241,1.33343233070906,0.012,0.004,1,"AC245297.2"
0.303488495339065,-0.348816272052399,0.015,0.015,1,"NDUFAF1"
0.303885867949231,-0.658625751457865,0.041,0.055,1,"P2RY6"
0.304005085198865,0.426542258674091,0.013,0.009,1,"PRR5-ARHGAP8"
0.304213152252524,-0.287749472802382,0.047,0.042,1,"STXBP6"
0.304244846238416,-0.471569415163924,0.186,0.232,1,"TMEM144"
0.304448666526819,0.780296317389269,0.012,0.006,1,"AF127936.1"
0.304889630433501,0.473736654276903,0.013,0.008,1,"EPHA4"
0.305164890454292,-0.167571073735048,0.017,0.013,1,"GORASP1"
0.30542384883521,-0.51220403177019,0.088,0.112,1,"CNTNAP4"
0.305585074195325,0.577527686806902,0.037,0.022,1,"HEBP2"
0.305669257028221,0.313376150554574,0.021,0.012,1,"PRELID3B"
0.306104622549568,-0.273320096234958,0.014,0.015,1,"CNNM3"
0.306355809850861,-2.53466400349358,0.003,0.02,1,"SIGLEC1"
0.306544092223222,-0.417577213355294,0.03,0.03,1,"L3MBTL2"
0.306590722834904,0.266356003451794,0.063,0.044,1,"ITGB1BP1"
0.306680352128208,-0.451359695960536,0.021,0.02,1,"FBXL12"
0.307046070145207,0.341306814793436,0.083,0.057,1,"USP45"
0.307137051936577,0.494106044605753,0.052,0.031,1,"DEGS1"
0.307166764598598,-0.931206157414651,0.019,0.027,1,"GFOD2"
0.307303183979226,-0.11708024326132,0.071,0.057,1,"FBXO32"
0.307445805557099,-0.309903358885658,0.018,0.018,1,"AC092902.3"
0.307547665110877,-0.179418936271017,0.025,0.025,1,"PSMC5"
0.307720290524115,-0.285036875543624,0.049,0.053,1,"ANTXR1"
0.307786651347944,0.721350358320513,0.014,0.009,1,"ASXL3"
0.308000506549463,0.253717258467793,0.058,0.038,1,"POLN"
0.308078060265861,-0.346544287090484,0.009,0.01,1,"S100A16"
0.308168331081834,-0.192108128878637,0.019,0.019,1,"AC240274.1"
0.308207040148762,0.236968063672351,0.017,0.012,1,"EMC4"
0.308278433355349,0.222489369664793,0.028,0.02,1,"CELSR2"
0.308529442345798,0.338011936535683,0.169,0.118,1,"UBXN4"
0.308580755954686,-0.255438084596268,0.012,0.009,1,"AC018682.1"
0.308725512388361,-1.02230605197412,0.005,0.011,1,"KCNS3"
0.308732798861459,-0.295397674128572,0.046,0.045,1,"TPRN"
0.308759312774162,0.187775858844666,0.027,0.02,1,"ATP5MC1"
0.309248247135765,1.14809554289518,0.012,0.005,1,"AC011479.1"
0.309561401684585,-0.587263730583842,0.014,0.016,1,"B4GALT3"
0.309658074382696,-0.278211277648359,0.125,0.121,1,"ZNF100"
0.309664484555819,-0.11794121870639,0.013,0.018,1,"GRIA1"
0.309731917291983,-1.32735994938261,0.049,0.102,1,"ADAMTS17"
0.309785850815553,-0.755496954382405,0.028,0.033,1,"BCL7B"
0.310025033249974,0.100099089322421,0.013,0.009,1,"C6orf47"
0.310203156873595,-0.307169655939203,0.022,0.024,1,"HOMER2"
0.310538364498621,-0.697162730301845,0.039,0.045,1,"WDR25"
0.310600246924899,-0.347082859974705,0.02,0.024,1,"EPB41L4A"
0.310629796493217,0.343301800532142,0.028,0.016,1,"AP003469.4"
0.31084450129291,-0.182823227615381,0.015,0.01,1,"APEX2"
0.310943752275991,0.488980578179643,0.027,0.016,1,"PIH1D1"
0.31109177070914,0.157798145892594,0.159,0.133,1,"AHI1"
0.311212254628444,0.365772047318734,0.031,0.023,1,"SNX11"
0.311234247135601,0.512360647546213,0.033,0.016,1,"SLC19A2"
0.311296737910438,-0.723371207153586,0.015,0.014,1,"ZFP28"
0.311325824831683,-3.45201852539416,0.001,0.014,1,"SPATA9"
0.311368308622689,-0.583122506889501,0.03,0.031,1,"LIPG"
0.312160504042774,0.262930417763694,0.07,0.054,1,"ZNF675"
0.312285493131231,-0.649433406510462,0.014,0.016,1,"SYNGAP1"
0.312312772101329,-0.680232682747106,0.01,0.011,1,"ZNF883"
0.312447301196647,-0.485377929060748,0.022,0.022,1,"CCDC58"
0.312455563873514,0.155830163882802,0.02,0.018,1,"NELL2"
0.312497689166018,-0.658558092045644,0.012,0.014,1,"VASH1-AS1"
0.312541006916823,-0.141001145051016,0.059,0.058,1,"NUP85"
0.31261531488769,-0.135799370925612,0.01,0.006,1,"EMILIN1"
0.312994698575857,-0.288866292775644,0.013,0.014,1,"AP000547.3"
0.313003917243905,0.375940798148616,0.11,0.071,1,"FANCC"
0.31334277057528,-1.0822297878119,0.02,0.038,1,"KLHL1"
0.313510205960952,-0.639444336912748,0.015,0.02,1,"GGACT"
0.313586509486426,0.180935604312939,0.033,0.028,1,"LRRC63"
0.313693341456363,-0.135696906267317,0.02,0.016,1,"POLR3G"
0.31387362153958,-0.27819053295827,0.068,0.069,1,"C1orf43"
0.314196024288619,-1.00309667251617,0.017,0.03,1,"LEKR1"
0.314371689741938,0.221261502089459,0.026,0.02,1,"POLR2H"
0.314448546998764,2.06935883673763,0.012,0.003,1,"PCDH11Y"
0.314601990241763,-1.40911750910822,0.011,0.021,1,"LINC00342"
0.314607215034371,0.933815367320674,0.094,0.052,1,"NUDC"
0.31469030732781,-0.424289728944154,0.022,0.023,1,"GTF3C4"
0.31472053312844,-0.360503229655994,0.05,0.05,1,"FGF20"
