"logFC","logCPM","F","PValue","FDR","gene","neglog10FDR"
0.109510491742246,4.93795860786924,0.552383691544753,0.460374459182664,0.744944858319367,"RAB1B",0.127875873042203
0.131760002872317,8.30507274019295,0.552304985647576,0.460542158481482,0.744944858319367,"ABI1",0.127875873042203
-0.239763704073603,3.65413858726068,0.552599772364261,0.460580217993218,0.744944858319367,"MCPH1-AS1",0.127875873042203
0.131311482764373,4.88395471892689,0.551724335392028,0.460630086414825,0.744944858319367,"TAF12",0.127875873042203
-0.125999726699968,6.9974396975685,0.551863155459514,0.46072742550339,0.744944858319367,"PHYKPL",0.127875873042203
0.157116666337343,8.27006074843031,0.551763273593639,0.460761753902159,0.744944858319367,"RNF149",0.127875873042203
0.170327343914247,3.50465847527427,0.550451880607102,0.460785586273178,0.744944858319367,"IL11RA",0.127875873042203
-0.108801186801075,5.39252614153067,0.551467081315515,0.460837585062233,0.744944858319367,"ERCC3",0.127875873042203
-0.137074623013122,4.30137386540413,0.550770610469,0.460858709025954,0.744944858319367,"RMI1",0.127875873042203
-0.11162603232215,5.5237792496795,0.551265593487792,0.460923625322944,0.744944858319367,"RNF41",0.127875873042203
-0.144067197369809,4.40063621246658,0.550763286247958,0.460967450034711,0.744944858319367,"HAGHL",0.127875873042203
-0.154080783827747,7.30224022864818,0.5511232365552,0.46102813084975,0.744944858319367,"SH3TC1",0.127875873042203
0.153112900825376,3.5978993380211,0.549621622880137,0.461061050341626,0.744944858319367,"ASF1A",0.127875873042203
0.158472385174323,8.31429259416807,0.551007510614356,0.46107076341411,0.744944858319367,"RPL19",0.127875873042203
-0.153893358183625,4.23352901095127,0.548972386762133,0.461485247879781,0.745426103651247,"HEBP1",0.127595403005314
0.144566105566347,4.09149442167153,0.548659561933656,0.461612434086507,0.745426103651247,"AAED1",0.127595403005314
0.1157827021599,5.7778625640551,0.549540182219706,0.461613228857115,0.745426103651247,"DNAJC8",0.127595403005314
0.102728830225371,8.47913370615459,0.549550418410341,0.461656347894789,0.745426103651247,"WIPF1",0.127595403005314
0.209583274461352,6.06972950275164,0.548999587408963,0.461856617642939,0.745595053034863,"PER1",0.127496982154596
0.431134394468638,5.63630634598999,0.548218872565532,0.462004950224691,0.745595053034863,"NR4A2",0.127496982154596
0.12636612042484,4.24680083704033,0.547809098225586,0.462026816147193,0.745595053034863,"COA5",0.127496982154596
-0.11951985013884,4.7048233681363,0.547994486965554,0.462072251880348,0.745595053034863,"MOV10",0.127496982154596
-0.158879254320112,4.28799901325959,0.547259673871417,0.462151181160672,0.745595053034863,"ZNF226",0.127496982154596
0.107818671820964,6.26587757617922,0.547938625025074,0.462318233222741,0.745595053034863,"ELMSAN1",0.127496982154596
0.159928365175077,6.5945170366318,0.547804336422746,0.462378630929658,0.745595053034863,"ABCG1",0.127496982154596
0.170168311267584,8.54432445365561,0.547718740608859,0.462407783284552,0.745595053034863,"TMSB10",0.127496982154596
0.177943697002183,4.84492161447806,0.546968991093032,0.462408511613921,0.745595053034863,"BAIAP2L1",0.127496982154596
-0.23212468225185,4.51023463191114,0.545128382348714,0.462520634996504,0.745659822723829,"DPYD-AS1",0.127459256720819
-0.193958617250627,5.07309088038174,0.546704101730528,0.462705762996454,0.745842249483941,"KIAA1958",0.12735301893927
-0.257861219353226,3.95411476022328,0.545096748222543,0.462881679367838,0.746009773450841,"IL1A",0.12725548281156
0.150204862076866,8.43155648379856,0.545852587863791,0.463133621360902,0.746256609418157,"TENM4",0.127111809402109
-0.152442086331655,4.63678191966715,0.545296624652491,0.463249558896962,0.746256609418157,"OPTN",0.127111809402109
-0.115082674288049,5.55220779826433,0.545629264019446,0.463250870248674,0.746256609418157,"RAB5B",0.127111809402109
0.272584916290037,4.15845314411497,0.543317930075793,0.463584142184744,0.746677411479717,"LRRC63",0.126866986770176
-0.145707525987149,4.07490462892137,0.543300143102688,0.463889387787386,0.74705294881751,"ACBD4",0.1266486156353
-0.189669222947682,10.6311429025115,0.543423957034815,0.464150358497284,0.747296654824675,"CD74",0.126506961801688
-0.167832936412407,3.8606256163447,0.541880113153184,0.46421155472503,0.747296654824675,"XRCC1",0.126506961801688
0.149861554580133,4.81820448411115,0.542516100233402,0.464300727831233,0.747296654824675,"NMI",0.126506961801688
-0.143549410847369,5.60535225834929,0.542989380866366,0.464329167269718,0.747296654824675,"SEPT8",0.126506961801688
-0.130103026117263,4.11325702286269,0.541990964345361,0.464440993752296,0.747360561840846,"NUDT19",0.126469823568004
0.104841166358154,6.47979702629178,0.542559966624232,0.464521457383494,0.747373988955931,"CHD1L",0.126462021082959
0.131514402046896,4.22966081800403,0.541064582889159,0.464732735742827,0.747396750565684,"HMGA1",0.1264487946513
-0.121022035498183,5.15073716219984,0.541353712924682,0.464864682791338,0.747396750565684,"TBC1D22B",0.1264487946513
0.102356434236235,6.3241387721577,0.54150656847558,0.464949922423645,0.747396750565684,"RAB5A",0.1264487946513
0.125666309681599,7.56547341636463,0.541262304784823,0.465038157763231,0.747396750565684,"CMSS1",0.1264487946513
-0.0917478665953347,7.76741813744977,0.541003184158642,0.465148753020862,0.747396750565684,"ATP9B",0.1264487946513
0.134565157411977,4.00403599879555,0.539921205511547,0.465166507226754,0.747396750565684,"LRRC59",0.1264487946513
0.109085579354218,6.61285543102417,0.540963438463016,0.465169133897283,0.747396750565684,"CD46",0.1264487946513
-0.181554742895484,6.6307005372635,0.540864502432206,0.465212491819677,0.747396750565684,"MAP2",0.1264487946513
0.135245886707504,6.96755581736885,0.540591637942591,0.465319389774264,0.747396750565684,"PFN1",0.1264487946513
-0.193560715401914,5.62168029066243,0.540312083301074,0.465421847591786,0.747396750565684,"APBA2",0.1264487946513
-0.226391076625929,4.01817845412672,0.5381876517327,0.46543496147438,0.747396750565684,"HRH1",0.1264487946513
-0.122120074675166,4.57774107112255,0.539192737222072,0.465518791962245,0.747396750565684,"MRPS18B",0.1264487946513
0.143871737001899,7.31696383788619,0.539924686726675,0.465597680266142,0.747396750565684,"ZNF846",0.1264487946513
-0.107862659699453,7.93090851789295,0.539657235879537,0.465699662490265,0.747396750565684,"TIMP2",0.1264487946513
