gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HNRNPDL,312.9311500354983,-0.11722379391506976,0.1423166222195566,-0.8236830813355358,0.41011965510010395,0.8411271894370341
RGP1,24.964765740352494,-0.1710925601072879,0.20755742966614826,-0.8243143133083054,0.4097609878288788,0.8411271894370341
SCD,56.78093128717787,0.24782226662547108,0.29975389315867434,0.8267524535345623,0.40837738418565783,0.8411271894370341
CWC27,173.891661606485,0.1266003600219044,0.15350089974593858,0.8247532114237921,0.40951171500244854,0.8411271894370341
LHFPL4,3.5497740054608267,-0.31159872159963997,0.37703275796101504,-0.8264499967715249,0.40854887199621015,0.8411271894370341
TATDN3,71.99416882490333,-0.10710597881855143,0.129557933795901,-0.8267033571813576,0.4084052180630996,0.8411271894370341
KIAA1147,228.5886447316211,0.13547320008981295,0.16390627730127216,0.8265284424757139,0.40850439050604503,0.8411271894370341
RACK1,158.27947920670522,0.25136474556513044,0.3039438076882249,0.8270105829001515,0.4082310631619883,0.8411271894370341
FAM219B,44.2000009344628,0.11287360569921888,0.13658338588914842,0.826408021476547,0.4085726746582342,0.8411271894370341
ARAF,13.734984099594726,0.1595814976009578,0.19356035814469918,0.8244534114865609,0.4096819770509219,0.8411271894370341
PDE5A,43.5240200828771,-0.250888707973693,0.3030942731956816,-0.8277579953208685,0.4078075674475885,0.8411271894370341
LEMD2,53.66292130733344,-0.07809448901908346,0.09470015971459832,-0.8246500243974241,0.4095703121137153,0.8411271894370341
HS3ST5,22.739595055266452,0.31056169875570944,0.3754345979250372,0.8272058581498103,0.40812039184032156,0.8411271894370341
A2ML1,3.5158053785777095,0.40955791252640794,0.4975697071160133,0.8231166541473464,0.4104416589542681,0.841513828254374
DDX52,63.660697149599535,-0.07940144714906947,0.09647901199936133,-0.8229919181758939,0.4105125893279262,0.8415390858895437
ZNF461,11.53441934765542,-0.20457015123301725,0.2486771438826303,-0.8226335080057439,0.41071643767535815,0.8415964909580123
WASF1,14.322130407565385,0.23495229714059368,0.2855705924083758,0.8227468212294206,0.41065198347054377,0.8415964909580123
HPF1,25.739270202116156,-0.14273390885687767,0.1735082926164453,-0.8226345075759752,0.4107158690790479,0.8415964909580123
MYBL1,4.44604393058311,0.25616951395492876,0.31159675452529356,0.8221186845966794,0.4110093523543814,0.8418362740519556
GBP1,13.485764187723356,-0.2176030350674041,0.2646265923915508,-0.8223022225424383,0.41090491211175817,0.8418362740519556
GDE1,29.948560886144076,0.13022616105921148,0.15838648855974827,0.8222049888433896,0.41096023991208563,0.8418362740519556
TMEM150C,7.430908814057323,0.22659657718171675,0.2757888928630994,0.8216305407709023,0.4112872019076834,0.8418608720294721
AC091180.2,8.318652484596113,0.25399351109477675,0.30929192952568824,0.8212096302812885,0.4115268720003571,0.8418608720294721
TRIM69,27.524621033719328,-0.15537544549056184,0.18907666429500875,-0.8217589731122809,0.4112140879162459,0.8418608720294721
ALS2,50.71352771751453,-0.12218968223887423,0.14879937583179445,-0.8211706638944487,0.4115490639904489,0.8418608720294721
PPARD,473.1797778874193,-0.20862175935512112,0.2538635712966382,-0.821786908178912,0.4111981860570574,0.8418608720294721
MYRIP,36.3714484233086,-0.21591837958561866,0.2629087811883114,-0.8212672798896157,0.4114940409147019,0.8418608720294721
DACT1,9.302153675121431,0.25679243014487907,0.31263158483167425,0.8213899126127647,0.4114242075281066,0.8418608720294721
APPL2,447.0654776581291,0.1448628799523374,0.17633729783303348,0.8215101497670794,0.4113557451308941,0.8418608720294721
UBN2,133.69186770513696,0.10026032895600638,0.12199181603393269,0.8218611068804683,0.41115595069015165,0.8418608720294721
WEE2-AS1,12.253574720910349,0.3055175376532983,0.37230187103055423,0.8206177874089302,0.41186401263785555,0.8422623909407919
VASP,74.24093634280183,-0.21830067062857794,0.26605252546325936,-0.8205171901618512,0.4119213336945424,0.8422623909407919
CTNNAL1,8.420713909511823,-0.38018459167536073,0.4632953835575342,-0.8206094970254493,0.41186873638087895,0.8422623909407919
TMEM161A,16.121004868416467,0.1298765214028491,0.158315778987103,0.8203637201155377,0.4120087911792988,0.8423212621034276
LPL,27.85698381087713,0.4097758075275953,0.49960410458142895,0.820201042725435,0.41210150764609466,0.8423908665692806
ZNF341,18.299568637507953,-0.1438037175198782,0.17598138295661186,-0.8171530141647594,0.413840989857572,0.8424295915434512
PPP2R2D,138.5802826155613,0.09906530504305422,0.12124255535319423,0.8170836118924169,0.41388064763529075,0.8424295915434512
AC005670.2,28.250647378745924,-0.1679453058825723,0.20516810169441438,-0.8185741569745418,0.4130294164680527,0.8424295915434512
HINT2,6.775249973369473,-0.4146222914391205,0.5059673112815919,-0.8194645823835958,0.41252140114594527,0.8424295915434512
AC079630.1,9.371598361174556,-0.24636276376978886,0.30117566286832637,-0.8180035578688122,0.4133551557091347,0.8424295915434512
UBTF,40.2629919296195,0.11265225931195995,0.13769665471042833,0.8181190715843029,0.4132891998470778,0.8424295915434512
CDON,5.202946577304846,-0.2851344054463611,0.3486302658276304,-0.8178704874330592,0.4134311438085029,0.8424295915434512
TGFBRAP1,66.4630740597414,0.09599968597966699,0.11740811252798129,0.8176580298638892,0.41355248201593464,0.8424295915434512
BCL2L11,59.498888322383706,0.2318578791768893,0.28361669624394165,0.8175043368302477,0.41364027191739394,0.8424295915434512
AL078459.1,29.061743374580637,-0.31044851259365686,0.37902913874703026,-0.8190623908755861,0.41275081800137337,0.8424295915434512
LINC01094,356.1089706243306,0.10942473169373747,0.13354515090367886,0.8193837885784521,0.412567481234722,0.8424295915434512
ZNF850,7.82634263473809,-0.2539051746845422,0.30999389862991167,-0.8190650713021569,0.4127492887903985,0.8424295915434512
NUDT17,4.565640028012079,-0.2347740910421535,0.2872900992877726,-0.817202164725437,0.4138129056532368,0.8424295915434512
TBPL1,31.309323318493842,-0.13786918279573285,0.16871369811709003,-0.8171783579780784,0.41382650848145963,0.8424295915434512
ROGDI,19.349545321263232,-0.19212334702627118,0.23500336485340917,-0.8175344516709973,0.4136230693650351,0.8424295915434512
GNA12,148.44924179413204,-0.22523528206085086,0.2753438843998634,-0.8180144714373129,0.4133489240282272,0.8424295915434512
STX4,36.11952650524975,-0.20831599841901044,0.25448172998115237,-0.8185892104491702,0.41302082491516867,0.8424295915434512
FAM118A,128.41277856092282,-0.34353924082747883,0.41972779801616616,-0.8184810309233966,0.4130825691679032,0.8424295915434512
NAGA,35.9374667523524,-0.11042097014237376,0.1351216207412074,-0.8171969040680638,0.41381591149335595,0.8424295915434512
LMF2,22.636995018228884,-0.13197821621881548,0.1614727657968435,-0.8173404076379263,0.4137339208995394,0.8424295915434512
STEAP1B,179.78052957244682,0.17856375026502508,0.21792865540752898,0.8193679253933307,0.4125765290314555,0.8424295915434512
NTAN1,17.675273279565886,0.127138323045116,0.15528966292257007,0.8187172323795257,0.41294776252917686,0.8424295915434512
HPS1,90.81944387404218,0.10512656340133646,0.12821954898475454,0.8198949710378105,0.41227598389571973,0.8424295915434512
NACAD,8.052475023083936,-0.3846443278573993,0.46977099751857565,-0.8187911341678554,0.41290559010854144,0.8424295915434512
STX12,180.16945423844174,-0.09895853673585707,0.12097995813752278,-0.8179746319912503,0.413371672742597,0.8424295915434512
UBC,344.78584641980103,-0.27124689267808466,0.3318859188329724,-0.8172895482637048,0.4137629782423726,0.8424295915434512
XACT,345.2567689949229,-0.2764687067260168,0.33759776929752233,-0.8189293054314202,0.4128267488399129,0.8424295915434512
C10orf88,25.47617973465304,-0.1425092080029046,0.17388147339248905,-0.8195767221343339,0.4124574482081851,0.8424295915434512
LY96,145.54969694932555,-0.1945560680949509,0.2374310758353226,-0.8194212463994859,0.41254611709223343,0.8424295915434512
ZNRD1,8.790503794312873,-0.21405301044614777,0.26187433208076044,-0.8173882821785493,0.4137065699768878,0.8424295915434512
DENR,104.46837795258327,-0.07351927114833942,0.08999425513786481,-0.8169329368381695,0.413966753966871,0.8424854221766596
LY86,712.6451364054468,0.11042508743014415,0.13529193336145853,0.8161986061291783,0.4143865539195408,0.8432202581032834
OTULINL,318.20977006535327,-0.11135655129031787,0.1365410932109177,-0.8155533888856684,0.4147556174843764,0.8433404911344728
SAP30BP,60.13985117123261,-0.13865699293883077,0.17008631419143577,-0.8152154604442151,0.4149489897033287,0.8433404911344728
SLC41A2,23.572477284487036,0.19955734741721198,0.24472929598880674,0.8154207554551997,0.41483150773499444,0.8433404911344728
THSD7B,4.412584825050186,-0.28178352830778614,0.34567401021960437,-0.815171288488744,0.41497427008392884,0.8433404911344728
PSMD1,178.8931694554362,-0.08783679228894825,0.10773471976598788,-0.8153062678377018,0.4148970219074193,0.8433404911344728
GUK1,59.362923914921204,-0.2384508257488558,0.2922756981550874,-0.8158421218528027,0.4145904385224354,0.8433404911344728
CD200R1,6.5436636773135,-0.5678176541964693,0.6962631403545038,-0.8155216344029986,0.41477378602993165,0.8433404911344728
NKAIN1,6.1493964376852,0.2707968891780007,0.33205064482942337,0.8155288760758496,0.4147696426156119,0.8433404911344728
N4BP2L2,749.6342504007082,0.060963645721556235,0.07476546448833604,0.8153984749344666,0.4148442570177312,0.8433404911344728
TRIP12,390.22151770275667,-0.06792829051920388,0.0833485084289606,-0.8149910754203881,0.4150774185990682,0.8434307353871244
BLOC1S2,31.15278758693285,-0.14463691531490785,0.1774978488548747,-0.8148657363907856,0.41514916780564404,0.8434571602311358
HDX,81.38808551582396,-0.20799269268347573,0.25529385640686286,-0.8147187543440015,0.41523331569968713,0.8434959274508894
SLC30A7,131.26279056512303,0.10319796953670934,0.12668122457954445,0.8146271863034468,0.4152857439163071,0.8434959274508894
AK4,8.58918391159711,-0.2905587508336579,0.3570346734224388,-0.8138110174242729,0.41575322250982005,0.843546760982752
FAM98B,33.509987505276925,0.10507517631595178,0.12921730049883606,0.8131664715971857,0.41612261975031306,0.843546760982752
NUF2,7.69889159068606,-0.3455205948943328,0.4254970754749362,-0.8120398818456406,0.41676874740853254,0.843546760982752
HIBADH,138.83233628218454,0.11546182910567182,0.1421104289252287,0.8124796327679932,0.4165164687740671,0.843546760982752
NPPA-AS1,4.695199763814524,0.27916288835203,0.34353216957801597,0.8126251718869439,0.4164329949704886,0.843546760982752
PALD1,950.2008953077251,-0.08940915871789036,0.11004902683975112,-0.8124484267187961,0.4165343682548892,0.843546760982752
SLC5A6,11.210554417571714,0.1751239116108025,0.21536574880431658,0.8131465313452503,0.4161340508455965,0.843546760982752
STAU2,223.85919393134708,0.12747713017839774,0.15693980709692967,0.8122676619556752,0.416638062061102,0.843546760982752
UBA2,136.44644189717962,-0.0837444938023399,0.10284617137755296,-0.8142694344440891,0.41549061588400527,0.843546760982752
EMC8,26.919866320281137,-0.1172469504565328,0.14414300333493782,-0.8134071563924055,0.41598465763794357,0.843546760982752
FCHSD2,1359.1562100466415,-0.10033636717217685,0.12345098259129705,-0.8127628072783787,0.4163540634233952,0.843546760982752
VOPP1,464.6702205110138,-0.10898381968590051,0.13402352312135019,-0.8131693388422736,0.4161209760675765,0.843546760982752
AP002954.1,23.419446715715956,-0.224312211464668,0.27583428721253783,-0.8132136643760656,0.41609556640970924,0.843546760982752
C5orf34,9.819218855928067,-0.23768315223286776,0.2927056493290925,-0.8120210620384635,0.41677954606572243,0.843546760982752
STRADA,4.433534605395207,-0.24574703648962695,0.3018904553130866,-0.814027181597265,0.41562937950471734,0.843546760982752
VPS36,121.92238931309429,0.08612355265106621,0.10604027871512291,0.8121777280729056,0.4166896573598371,0.843546760982752
FCGRT,126.76093693221218,-0.15152181626568026,0.1862559714436354,-0.813513870676268,0.41592349694797426,0.843546760982752
LENG8-AS1,15.124987718865869,-0.17765776213733536,0.21871949659960382,-0.8122630350716397,0.4166407164243541,0.843546760982752
PLPPR2,14.329857937401478,-0.21237040363366233,0.26083115746198854,-0.8142064226533653,0.41552670671371406,0.843546760982752
TMEM144,175.44325177612723,0.19923183546182005,0.24527225855200302,0.8122885019203205,0.4166261066579051,0.843546760982752
L3MBTL3,35.09028704662802,0.14490167436572932,0.1780404981107271,0.8138691809074357,0.4157198978214577,0.843546760982752
OSER1,31.315418859779626,0.15572396066718383,0.19123144652717292,0.8143219302849145,0.4154605496165057,0.843546760982752
GRAMD1B,379.90629787118274,-0.19762833068616134,0.24321813859340624,-0.8125558884263212,0.4164727311929668,0.843546760982752
GLRX,100.93150663901288,0.15247391241418948,0.18750439376701486,0.8131751440643423,0.41611764816592933,0.843546760982752
GPBP1L1,274.1768500940108,0.09719726281972588,0.1193968544328744,0.8140688737689546,0.41560549607422737,0.843546760982752
RBM47,864.8277394506376,0.09890846869462777,0.12184186062754054,0.8117773988775658,0.4169193729686156,0.8437108325698919
TMEM39A,62.48833995732079,-0.16509998046926777,0.20352461018580095,-0.8112040127164243,0.41724852162054715,0.8437879778179735
NOP56,36.79031000181271,-0.12229072893414034,0.15073084961509672,-0.8113185140694124,0.41718278061474334,0.8437879778179735
AC092329.3,4.3681781369763675,-0.26147780199496806,0.32254034005952575,-0.8106824775676479,0.4175480385200264,0.8437879778179735
CISD2,45.342728637688495,-0.11158410280501174,0.1377108366293093,-0.8102783015208481,0.41778024337010544,0.8437879778179735
ASCC2,94.11965906849866,-0.08929023393573093,0.11005537637689583,-0.8113209629118658,0.41718137467739347,0.8437879778179735
FANCF,7.374352938414099,0.2290580126261566,0.2826469604923741,0.8104032402369905,0.41770845618994057,0.8437879778179735
BICRAL,253.0902490296663,0.12166820119273171,0.1501395370340066,0.8103674994360337,0.41772899136646513,0.8437879778179735
MSL3,61.5733269416124,0.11987393282355044,0.14771661200119124,0.8115128772556991,0.41707120088120087,0.8437879778179735
CCT3,93.85517060001239,0.19278563035444427,0.2376991346472494,0.8110489364655966,0.4173375684588978,0.8437879778179735
PCBP4,7.4734822225617386,0.2805869339482649,0.34628082762794965,0.8102872338336113,0.417775110808284,0.8437879778179735
TIMM8B,19.34552718298623,-0.32859312913360234,0.4052854415864051,-0.8107696339828868,0.41749797589815496,0.8437879778179735
AP5M1,52.11312273225774,0.14087286909566904,0.17380917424725742,0.8105030687003101,0.41765110206104505,0.8437879778179735
SYN2,4.905731537193968,-0.3090780151980462,0.3811595030597468,-0.8108889132159409,0.4174294676716972,0.8437879778179735
SVEP1,12.123777551821137,0.36353419275009574,0.448405018377938,0.810727306454209,0.4175222883776233,0.8437879778179735
HCG27,18.712179170458555,0.2686945877789189,0.33174776752208013,0.809936385663953,0.4179767382483255,0.8440661051715129
PAXX,39.46937778476781,0.2700149368268075,0.3335199561742155,0.809591545657808,0.4181749687225056,0.8442289371369145
FANCE,5.1212866568058395,-0.2734375328291433,0.33770640465999346,-0.8096901007975944,0.41811830888070955,0.8442289371369145
ADRB2,32.13007827824202,-0.23795211982420314,0.2940172175813521,-0.8093135557898538,0.4183348108455507,0.8444088110679862
CTDP1,42.82255423205009,-0.11473252252943443,0.14179742872614337,-0.8091297815492831,0.41844049942531836,0.8444088110679862
HENMT1,13.611539969792998,-0.156649035691474,0.19357923974873875,-0.8092243563659034,0.4183861074780747,0.8444088110679862
AC006270.1,4.191321943420055,0.2575649412750623,0.31841681666541344,0.8088923944796133,0.4185770440102108,0.844440777683734
HELQ,60.83427386094899,0.13443591469494923,0.16619635236001642,0.8088981062817349,0.41857375828475585,0.844440777683734
KCNIP2-AS1,3.559079100154118,-0.2650577758254931,0.3277191489729323,-0.8087955087646873,0.41863278002178705,0.844440777683734
SLC16A4,11.790504112503395,0.23440044853012929,0.2899146872786062,0.8085152591971718,0.418794025417241,0.8446473685827709
SUCLG2,418.2053824827352,-0.08606486978379892,0.10649660508709571,-0.8081466044238012,0.41900619159613683,0.8447454808596752
ARMH1,31.59818623467466,0.19226006185709954,0.23790909607491023,0.8081240483405594,0.4190191750022709,0.8447454808596752
TRNT1,58.361797625495704,-0.11158427522045318,0.13805633595511235,-0.8082517506239896,0.4189456719854343,0.8447454808596752
CCNL2,71.68636958712833,-0.0926526075928165,0.11470321999849965,-0.8077594298924513,0.41922908422776295,0.8449313856460162
SIDT2,37.0980704225358,0.17756120014119567,0.21981802833354852,0.8077645017894848,0.41922616393501744,0.8449313856460162
