Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,cAMP-mediated Signaling (GO:0019933),8.286060e-01,1.518319e+00,2.888889e-02,3.583692e-01,1.000000e+00,3/18,1.07%,PDE7B;ADCY2;RAPGEF3
prerank,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),-8.115150e-01,-1.517359e+00,2.018349e-02,2.407637e-01,1.000000e+00,7/23,8.48%,BUB1;BUB1B;MAD2L1;TTK;NDC80;TEX14;SPC25
prerank,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),6.024815e-01,1.515758e+00,4.914005e-03,3.614508e-01,1.000000e+00,27/152,6.84%,GLI3;CTNND2;LGR6;WWTR1;GPC5;KANK1;GPRC5B;GREM1;DAAM2;LGR5;EGFR;SOX13;MLLT3;LYPD6;AMER2;LGR4;SHISA6;FGFR2;ZNF703;TLE1;SOX2;LZTS2;TMEM64;SOX9;APC2;RNF220;DAB2IP
prerank,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),7.552026e-01,1.513391e+00,2.217295e-02,3.639843e-01,1.000000e+00,11/34,8.22%,EFEMP1;EGFR;AREG;GAB1;SLC30A10;PIK3CA;SOX9;TGFA;PLCE1;ERBIN;SOS1
prerank,Chondrocyte Differentiation (GO:0002062),8.214252e-01,1.512773e+00,4.035874e-02,3.586858e-01,1.000000e+00,3/19,2.14%,NFIB;BMPR1B;FGFR3
prerank,Pyruvate Metabolic Process (GO:0006090),-7.601685e-01,-1.512063e+00,1.792115e-02,2.585530e-01,1.000000e+00,18/35,17.59%,ENO2;PGAM1;GAPDHS;HK3;LDHB;HK2;GAPDH;HK1;LDHA;PFKFB2;ENO4;PFKM;PKM;TPI1;SDS;NR4A3;PGK1;PDHB
prerank,Glycolytic Process (GO:0006096),-8.120606e-01,-1.510800e+00,1.384083e-02,2.590052e-01,1.000000e+00,13/21,15.34%,ENO2;PGAM1;GAPDHS;HK3;HK2;GAPDH;HK1;LDHA;PFKFB2;ENO4;PFKM;PKM;TPI1
prerank,Sister Chromatid Segregation (GO:0000819),-7.755059e-01,-1.510345e+00,2.380952e-02,2.562686e-01,1.000000e+00,10/29,13.56%,CENPK;TOP2A;KIFC1;KIF18B;NDC80;DSN1;INO80;CENPI;NCAPG2;PLK1
prerank,Bone Development (GO:0060348),7.711638e-01,1.510182e+00,3.803132e-02,3.628432e-01,1.000000e+00,5/24,4.11%,RANBP3L;GJA1;FGFR3;LTF;FGFR2
prerank,Carbohydrate Catabolic Process (GO:0016052),-7.688408e-01,-1.509755e+00,8.896797e-03,2.541847e-01,1.000000e+00,13/29,15.34%,ENO2;PGAM1;GAPDHS;HK3;HK2;GAPDH;HK1;LDHA;PFKFB2;ENO4;PFKM;PKM;TPI1
prerank,Regulation Of Dendrite Extension (GO:1903859),-8.805844e-01,-1.509695e+00,5.084746e-03,2.459626e-01,1.000000e+00,6/15,10.08%,SYT1;SYT4;RIMS1;RIMS2;UNC13A;CPNE6
prerank,Positive Regulation Of Dendrite Extension (GO:1903861),-8.805844e-01,-1.509695e+00,5.084746e-03,2.459626e-01,1.000000e+00,6/15,10.08%,SYT1;SYT4;RIMS1;RIMS2;UNC13A;CPNE6
prerank,Positive Regulation Of Cell Communication (GO:0010647),-8.508708e-01,-1.509337e+00,9.041591e-03,2.433438e-01,1.000000e+00,9/20,7.01%,SYT1;CLSTN3;CLSTN2;TNF;CD80;RIMS3;RIMS1;RIMS2;HOMER1
prerank,Connective Tissue Development (GO:0061448),7.666055e-01,1.508231e+00,2.558140e-02,3.636863e-01,1.000000e+00,6/28,5.72%,SOX8;ITGB8;CHI3L1;CD44;ZBTB16;SOX9
prerank,Gliogenesis (GO:0042063),8.400176e-01,1.502575e+00,2.505695e-02,3.820513e-01,1.000000e+00,6/16,7.86%,NFIB;BCAN;CDH2;RELN;TGFB2;CD9
prerank,Maintenance Of Protein Localization In Organelle (GO:0072595),-8.657185e-01,-1.499675e+00,1.950355e-02,2.795070e-01,1.000000e+00,4/15,9.66%,PINK1;HK2;SKP1;HK1
prerank,Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110),-8.217548e-01,-1.498794e+00,9.293680e-03,2.787344e-01,1.000000e+00,7/21,4.97%,STMN2;MAP1A;MAP1B;STMN1;MAPRE3;MAP2;STMN3
prerank,Regulation Of Postsynaptic Membrane Potential (GO:0060078),-8.121695e-01,-1.498452e+00,9.157509e-03,2.754515e-01,1.000000e+00,9/25,8.30%,GABRG2;GABRA4;GRIN1;MAPK8IP2;CHRNA4;DRD2;GLRA1;GRIN2B;GABRA1
prerank,DNA Replication (GO:0006260),-6.805737e-01,-1.498329e+00,9.107468e-03,2.716268e-01,1.000000e+00,8/64,6.76%,CHEK1;MCM6;FAM111B;WDHD1;BLM;RFC3;MCM2;RNASEH1
prerank,Regulation Of Chromosome Segregation (GO:0051983),-8.262025e-01,-1.497612e+00,2.075472e-02,2.703115e-01,1.000000e+00,5/22,3.72%,BUB1;NCAPH;NCAPG;MKI67;CDCA2
prerank,Signal Transduction In Response To DNA Damage (GO:0042770),-7.102419e-01,-1.497284e+00,1.230228e-02,2.675458e-01,1.000000e+00,10/53,8.25%,CLSPN;CHEK1;GADD45A;E2F1;E2F7;BATF;ERCC6;PRPF19;MAPK12;GRB2
prerank,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),6.413037e-01,1.493956e+00,1.392111e-02,4.155366e-01,1.000000e+00,7/78,3.49%,TGFBR3;BMPR1B;RGMA;FERMT2;PTPRK;MAGI2;BMP7
prerank,Negative Regulation Of miRNA Metabolic Process (GO:2000629),8.231991e-01,1.493624e+00,2.293578e-02,4.086222e-01,1.000000e+00,2/20,5.72%,NFIB;SOX9
prerank,Tight Junction Assembly (GO:0120192),7.480076e-01,1.493551e+00,2.325581e-02,4.010487e-01,1.000000e+00,7/29,5.53%,PARD3;MPDZ;FRMPD2;CLDN9;MICALL2;OCLN;CLDN12
prerank,Receptor Recycling (GO:0001881),-8.588137e-01,-1.493251e+00,1.245552e-02,2.808523e-01,1.000000e+00,2/16,7.94%,NSG1;PHETA1
prerank,Negative Regulation Of Intracellular Protein Transport (GO:0090317),-8.003676e-01,-1.492507e+00,2.333932e-02,2.795682e-01,1.000000e+00,2/22,3.31%,DMTN;SIAH3
prerank,Positive Regulation Of Programmed Cell Death (GO:0043068),-5.961434e-01,-1.491792e+00,1.712329e-03,2.786125e-01,1.000000e+00,27/194,10.95%,MLLT11;PNMA3;TNF;MOAP1;PNMA2;BCL2A1;ADAMTSL4;FOXA1;MELK;OLFM1;GADD45A;TOP2A;E2F1;BNIP3;SMPD1;CLIP3;SOD1;ZNF622;GADD45B;PHLDA1;TNFRSF8;BAD;MTCH1;PNMA1;SAP18;NEURL1;MCL1
prerank,Regulation Of Neurotransmitter Secretion (GO:0046928),-7.829615e-01,-1.490750e+00,1.950355e-02,2.788021e-01,1.000000e+00,8/26,6.28%,CPLX1;SYN1;RIMS3;CPLX2;STX1B;RIMS1;VPS18;RIMS2
prerank,Spindle Assembly Checkpoint Signaling (GO:0071173),-8.202388e-01,-1.490658e+00,1.855288e-02,2.677212e-01,1.000000e+00,7/21,8.48%,BUB1;BUB1B;MAD2L1;TTK;NDC80;TEX14;SPC25
prerank,Mitotic Spindle Checkpoint Signaling (GO:0071174),-8.202388e-01,-1.490658e+00,1.855288e-02,2.677212e-01,1.000000e+00,7/21,8.48%,BUB1;BUB1B;MAD2L1;TTK;NDC80;TEX14;SPC25
prerank,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),-8.202388e-01,-1.490658e+00,1.855288e-02,2.677212e-01,1.000000e+00,7/21,8.48%,BUB1;BUB1B;MAD2L1;TTK;NDC80;TEX14;SPC25
prerank,mRNA Stabilization (GO:0048255),-7.358926e-01,-1.488308e+00,1.763668e-02,2.741215e-01,1.000000e+00,7/37,5.44%,ZFP36;DND1;E2F1;SLC11A1;FUS;MYD88;ELAVL4
prerank,Cell-Cell Junction Assembly (GO:0007043),6.911135e-01,1.487960e+00,1.975309e-02,4.193997e-01,1.000000e+00,13/50,7.86%,CTNND2;MPDZ;GJA1;CDH2;ZNF703;CDHR3;CDH10;CDH6;CDH26;TJP1;CLDN12;PKP4;CD9
prerank,Regulation Of Cell Death (GO:0010941),-7.577522e-01,-1.487545e+00,6.993007e-03,2.733572e-01,1.000000e+00,4/36,3.17%,SNCG;SNCB;CHRNA7;DHCR24
prerank,Negative Regulation Of miRNA Transcription (GO:1902894),8.232095e-01,1.486563e+00,2.471910e-02,4.180568e-01,1.000000e+00,2/19,5.72%,NFIB;SOX9
prerank,Regulation Of DNA Biosynthetic Process (GO:2000278),7.561843e-01,1.485888e+00,2.386117e-02,4.140044e-01,1.000000e+00,5/28,3.40%,HGF;FGF2;RGCC;JADE2;PDGFRB
prerank,Cilium Movement (GO:0003341),7.840116e-01,1.482018e+00,2.528736e-02,4.252605e-01,1.000000e+00,10/25,12.63%,CFAP54;DNAH7;DNAH5;CCDC40;HYDIN;DNAH9;CFAP61;CFAP70;DNAAF2;CFAP53
prerank,Regulation Of Establishment Of Cell Polarity (GO:2000114),8.438249e-01,1.481799e+00,2.850356e-02,4.187735e-01,1.000000e+00,2/15,3.53%,KANK1;PLEKHG3
prerank,Regulation Of Nitric-Oxide Synthase Activity (GO:0050999),-8.100842e-01,-1.481278e+00,2.189781e-02,2.969369e-01,1.000000e+00,4/22,0.62%,IL1B;GCH1;IL1A;TNF
prerank,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),-8.210686e-01,-1.478278e+00,1.069519e-02,3.059223e-01,1.000000e+00,7/20,10.99%,TUBB2A;TUBA1A;DYNC1I1;KIF1A;HOOK1;HOOK2;TUBA1B
prerank,Negative Regulation Of B Cell Activation (GO:0050869),-8.535862e-01,-1.477406e+00,1.648352e-02,3.060406e-01,1.000000e+00,7/15,9.44%,TNFRSF21;ID2;IL10;TNFAIP3;SAMSN1;INHBA;LYN
prerank,Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),-7.825611e-01,-1.477094e+00,2.456140e-02,3.037062e-01,1.000000e+00,5/25,2.85%,AGTR1;TNF;KLF2;UHRF1;CHRNA7
prerank,Regulation Of Protein Localization To Nucleus (GO:1900180),7.125088e-01,1.475312e+00,4.608295e-02,4.414409e-01,1.000000e+00,5/39,4.50%,YAP1;WWTR1;FERMT2;OTUD7B;MFHAS1
prerank,Anterograde Axonal Transport (GO:0008089),-7.566430e-01,-1.474302e+00,1.940035e-02,3.124683e-01,1.000000e+00,8/33,5.89%,NEFL;MAP1A;KIF5A;KIF4A;AP3B2;KIF3A;KIF1A;SOD1
prerank,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),-7.062670e-01,-1.473751e+00,2.376910e-02,3.110653e-01,1.000000e+00,15/49,19.25%,IL1B;CHRNB2;CD80;PNP;GPR183;CD1D;TFRC;NCK2;IL7;SLC7A1;CD40;FCGR3A;ZNF335;NCKAP1L;SASH3
prerank,Amyloid Precursor Protein Metabolic Process (GO:0042982),-8.363983e-01,-1.473056e+00,2.401372e-02,3.100318e-01,1.000000e+00,2/16,0.71%,NSG1;ACHE
prerank,Microtubule Polymerization Or Depolymerization (GO:0031109),-7.929252e-01,-1.471920e+00,3.171642e-02,3.114823e-01,1.000000e+00,6/23,4.97%,STMN2;STMN1;TPPP3;KIF18B;PIN1;STMN3
prerank,Positive Regulation Of Cell Cycle Process (GO:0090068),-6.488611e-01,-1.470268e+00,2.112676e-02,3.154037e-01,1.000000e+00,14/84,8.34%,IL1B;IL1A;NCAPH;NCAPG;MAD2L1;NPM2;DRD2;E2F7;PLK4;XRCC3;NDC80;CIT;DYNC1H1;CDCA8
prerank,Response To Lipid (GO:0033993),-6.653075e-01,-1.468887e+00,1.136364e-02,3.181379e-01,1.000000e+00,7/74,4.76%,IL1B;GCH1;CDKN2D;FOXA1;CD36;GPX3;SLC11A1
prerank,Chloride Transport (GO:0006821),-6.889655e-01,-1.467375e+00,2.680067e-02,3.209193e-01,1.000000e+00,5/54,1.80%,GABRG2;GLRA3;GABRA4;SLC1A1;GLRB
prerank,Exocytosis (GO:0006887),-6.691065e-01,-1.466751e+00,2.094241e-02,3.198319e-01,1.000000e+00,12/71,5.99%,CPLX1;RAB3A;SNAP25;SYNGR3;CCL3;STX19;STX1B;RIMS1;ANK1;NSF;CADPS;RPH3A
prerank,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),8.361084e-01,1.466662e+00,4.838710e-02,4.766038e-01,1.000000e+00,3/15,5.08%,KANK1;PLEKHG3;LLGL1
prerank,Regulation Of Microtubule-Based Process (GO:0032886),7.282805e-01,1.466454e+00,3.809524e-02,4.697087e-01,1.000000e+00,8/37,8.50%,MPDZ;FRMPD2;MAPT;MEMO1;PHLDB1;EPHA3;BICD1;FAM107A
prerank,Base-Excision Repair (GO:0006284),-7.470675e-01,-1.465137e+00,2.564103e-02,3.231557e-01,1.000000e+00,7/33,14.86%,POLQ;NEIL3;ERCC6;LIG3;LIG1;RPA3;APEX1
prerank,Regulation Of Type II Interferon Production (GO:0032649),-6.884440e-01,-1.464451e+00,1.798561e-02,3.226617e-01,1.000000e+00,15/61,12.33%,IL1B;IL18R1;CD244;HLA-A;SLC11A1;ISG15;ZFPM1;HAVCR2;INHBA;BTN3A1;CR1;IL12RB1;SLC7A5;BTN3A2;ZC3H12A
prerank,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),-6.667915e-01,-1.464448e+00,1.528014e-02,3.190766e-01,1.000000e+00,18/80,14.89%,IL1B;IL1A;CXCL10;CD80;ZFP36;IL10;CCL2;MYD88;TNFAIP3;NOD2;PPM1E;LDOC1;NLRP3;TLR2;ZC3H12A;TNIP2;CX3CR1;ADAM9
prerank,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),-6.969477e-01,-1.463410e+00,2.772964e-02,3.199399e-01,1.000000e+00,15/52,9.57%,SCN3B;SCN2B;PRRT1;MAPK8IP2;FGF12;OPRM1;CACNG8;PPIF;FHL1;CACNG2;HOMER1;FXYD7;YWHAE;GSG1L;TRPC6
prerank,Regulation Of Protein Localization To Cell Surface (GO:2000008),-7.631252e-01,-1.463200e+00,3.096539e-02,3.173475e-01,1.000000e+00,5/29,7.76%,TNF;MAP1A;TMEM35A;RIC3;BDNF
prerank,Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),7.986390e-01,1.462491e+00,3.782506e-02,4.818737e-01,1.000000e+00,4/18,3.40%,PRKD1;FGFR3;FGF2;PDGFRB
prerank,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),6.913624e-01,1.458934e+00,3.539823e-02,4.918261e-01,1.000000e+00,4/42,1.25%,DPP10;SORBS1;LGALS3;EGFR
prerank,Circulatory System Development (GO:0072359),6.036005e-01,1.458533e+00,1.941748e-02,4.859575e-01,1.000000e+00,23/91,8.83%,ERBB4;CRB2;GJA1;ERBB3;NTRK3;PDLIM3;FBN1;ZFPM2;GLI2;ECE1;PIK3CA;DVL2;KAT2B;KAT2A;SOX9;APLNR;PLCE1;NOTCH4;LDB3;TGFB2;CACNA1C;SLC2A12;DVL1
prerank,Positive Regulation Of Type II Interferon Production (GO:0032729),-7.108855e-01,-1.456900e+00,3.035714e-02,3.411359e-01,1.000000e+00,10/41,11.93%,IL1B;IL18R1;CD244;HLA-A;SLC11A1;ISG15;ZFPM1;IL12RB1;SLC7A5;BTN3A2
prerank,Regulation Of Glucose Metabolic Process (GO:0010906),7.471328e-01,1.455637e+00,5.034325e-02,4.926155e-01,1.000000e+00,2/25,1.24%,RORA;SLC45A3
prerank,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),-6.381564e-01,-1.455136e+00,8.591065e-03,3.455060e-01,1.000000e+00,15/89,7.25%,THY1;CDK5R2;CDKN2D;SLC8A2;GADD45A;CALM3;HRAS;EZH2;CALM1;CDC37;CDC25C;BLM;CDK5R1;CCNB1;CDKN1A
prerank,Positive Regulation Of Phagocytosis (GO:0050766),-7.347337e-01,-1.454313e+00,2.604167e-02,3.454648e-01,1.000000e+00,6/37,4.76%,IL1B;TNF;FPR2;CCL2;TUB;SLC11A1
prerank,Zinc Ion Transmembrane Transport (GO:0071577),8.016870e-01,1.453824e+00,5.392157e-02,4.934046e-01,1.000000e+00,2/15,3.08%,SLC39A12;SLC30A10
prerank,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),6.845444e-01,1.452611e+00,5.580357e-02,4.914088e-01,1.000000e+00,4/43,1.25%,DPP10;SORBS1;LGALS3;EGFR
prerank,Regulation Of Protein Deacetylation (GO:0090311),8.005093e-01,1.452107e+00,8.370044e-02,4.864767e-01,1.000000e+00,3/15,5.60%,SGF29;KAT2B;KAT2A
prerank,Negative Regulation Of Protein Localization To Membrane (GO:1905476),-7.925060e-01,-1.451626e+00,3.157895e-02,3.535214e-01,1.000000e+00,3/22,9.88%,DMTN;AP2M1;MRAP2
prerank,Lymphocyte Chemotaxis (GO:0048247),-8.388832e-01,-1.451292e+00,2.877698e-02,3.512723e-01,1.000000e+00,7/16,8.19%,CH25H;CCL3;CXCL10;CCL2;CCL3L1;GPR183;HSD3B7
prerank,Negative Regulation Of Notch Signaling Pathway (GO:0045746),-8.195922e-01,-1.451241e+00,2.898551e-02,3.479253e-01,1.000000e+00,4/19,4.32%,NRARP;DLK1;EGFL7;BEND6
prerank,Neural Crest Cell Development (GO:0014032),6.978537e-01,1.448939e+00,4.555809e-02,4.942453e-01,1.000000e+00,6/36,5.35%,SOX8;SEMA4B;ERBB4;SOX10;CDH2;SEMA3D
prerank,Positive Regulation Of Interleukin-2 Production (GO:0032743),-7.958243e-01,-1.448231e+00,2.961672e-02,3.579135e-01,1.000000e+00,4/23,6.11%,IL1B;IL1A;CD80;PNP
prerank,Acylglycerol Metabolic Process (GO:0006639),7.462461e-01,1.448143e+00,5.183585e-02,4.908762e-01,1.000000e+00,6/25,12.31%,DGKG;DGKB;APOC1;DGKI;APOE;DGAT1
prerank,Regulation Of Microtubule Depolymerization (GO:0031114),-7.913372e-01,-1.448009e+00,3.663004e-02,3.553073e-01,1.000000e+00,3/21,1.23%,STMN2;MAP1A;MAP1B
prerank,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),-7.090145e-01,-1.446566e+00,3.717472e-02,3.579253e-01,1.000000e+00,9/39,8.25%,AGTR1;GRIN1;CD36;GADD45A;FPR2;ITGAM;SOD1;CDKN1A;GRB2
prerank,Response To Lipopolysaccharide (GO:0032496),-6.143126e-01,-1.445905e+00,1.520270e-02,3.575267e-01,1.000000e+00,17/111,12.33%,IL1B;GCH1;IL1A;CXCL10;CD80;ZFP36;IL10;CCL2;SLC11A1;MYD88;TNFAIP3;NOD2;PPM1E;TRIB1;LDOC1;NLRP3;ZC3H12A
prerank,DNA Modification (GO:0006304),-8.106806e-01,-1.445821e+00,4.520796e-02,3.543431e-01,1.000000e+00,2/17,6.05%,NEIL3;PARP2
prerank,Mitochondrion Organization (GO:0007005),-5.965546e-01,-1.445283e+00,1.376936e-02,3.535595e-01,1.000000e+00,45/140,22.75%,ATCAY;BCL2A1;PINK1;SLC25A4;TYMP;TOMM34;CHCHD2;BNIP3;HK2;CHCHD7;COX7A2;WDR81;MCL1;TIMM13;RAB38;TIMM17A;RHOT2;PARK7;APEX1;YME1L1;TOMM20;SLC25A33;MFF;TOMM70;TIMM10;OXA1L;MFN2;PITRM1;HSD17B10;DNM1L;STOML2;TMEM70;MGME1;MTFR1L;COX7A2L;SUPV3L1;BID;PHB2;PID1;TIMM9;TIMM8B;LONP1;MIEF1;FBXO7;TOMM40
prerank,Axonal Transport (GO:0098930),-7.198244e-01,-1.445155e+00,4.201681e-02,3.507764e-01,1.000000e+00,12/34,16.82%,NEFL;KIF4A;AP3B2;KIF3A;KIF1A;SOD1;DYNC1H1;AP3M1;AP3M2;APEX1;DCTN1;ARL8A
prerank,Cellular Response To Interleukin-6 (GO:0071354),7.824765e-01,1.444894e+00,5.707763e-02,5.002101e-01,1.000000e+00,4/20,8.49%,YAP1;ST18;SELPLG;FER
prerank,Positive Regulation Of Osteoblast Differentiation (GO:0045669),7.154243e-01,1.444249e+00,4.954955e-02,4.961745e-01,1.000000e+00,8/36,3.49%,YAP1;WWTR1;BMPR1B;PRKD1;FERMT2;HGF;LTF;BMP7
prerank,Positive Regulation Of T Cell Cytokine Production (GO:0002726),-8.260786e-01,-1.443490e+00,2.116402e-02,3.549100e-01,1.000000e+00,3/17,4.19%,IL1B;IL18R1;HLA-A
prerank,Cellular Response To Peptide Hormone Stimulus (GO:0071375),6.394385e-01,1.441842e+00,2.391304e-02,5.007303e-01,1.000000e+00,10/63,9.17%,ADCY8;SORBS1;CPEB1;SLC30A10;KAT2B;DENND4C;FER;INSR;FOXO1;IRS1
prerank,Lytic Vacuole Organization (GO:0080171),-7.535075e-01,-1.439205e+00,2.522523e-02,3.706489e-01,1.000000e+00,5/30,10.86%,CLVS2;VPS18;HOOK1;HOOK2;TPCN2
prerank,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),-6.689998e-01,-1.439069e+00,2.268431e-02,3.677849e-01,1.000000e+00,38/57,26.90%,NDUFB9;UQCRHL;NDUFA4;COX6C;NDUFB1;COX7A2;NDUFAB1;SDHC;COX7C;COX5A;NDUFA8;NDUFB3;UQCRFS1;UQCRQ;NDUFA5;NDUFB10;CYCS;UQCRH;NDUFA10;UQCC3;NDUFS5;NDUFS3;NDUFV2;NDUFB4;COX4I1;NDUFA6;NDUFS2;NDUFS6;UQCRC1;SDHB;NDUFA12;UQCRB;UQCR10;NDUFA3;NDUFA1;NDUFB5;NDUFV1;COX7B
prerank,Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518),7.412986e-01,1.438565e+00,4.481132e-02,5.085572e-01,1.000000e+00,1/31,0.17%,YAP1
prerank,Regulation Of Interleukin-2 Production (GO:0032663),-7.285132e-01,-1.437196e+00,2.966841e-02,3.728712e-01,1.000000e+00,8/39,9.16%,IL1B;IL1A;CD80;ZFP36;PNP;TNFAIP3;HAVCR2;CR1
prerank,Cellular Response To Alcohol (GO:0097306),7.183100e-01,1.436897e+00,4.377880e-02,5.098474e-01,1.000000e+00,5/35,6.08%,ADCY8;ADCY2;GRAMD1C;CES1;PTCH1
prerank,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",7.638100e-01,1.436330e+00,7.029478e-02,5.055162e-01,1.000000e+00,5/20,9.34%,MAGI2;PRICKLE2;DVL2;DVL1;FZD6
prerank,Monoubiquitinated Protein Deubiquitination (GO:0035520),7.180157e-01,1.435344e+00,4.921700e-02,5.033680e-01,1.000000e+00,4/32,5.60%,SGF29;TMEM98;KAT2B;KAT2A
prerank,Integrated Stress Response Signaling (GO:0140467),-7.718355e-01,-1.435184e+00,2.504472e-02,3.781342e-01,1.000000e+00,4/26,5.35%,FOSL1;JUNB;FOS;BATF
prerank,Nuclear Export (GO:0051168),6.825523e-01,1.435133e+00,5.240175e-02,4.976597e-01,1.000000e+00,1/42,0.04%,RANBP3L
prerank,Epithelial To Mesenchymal Transition (GO:0001837),7.162113e-01,1.434458e+00,4.319654e-02,4.940901e-01,1.000000e+00,9/32,7.64%,TGFBR3;HGF;BMP7;SOX9;TRIM28;NOTCH4;TGFB2;S100A4;FGFR1
prerank,RNA Transport (GO:0050658),-7.351114e-01,-1.434035e+00,3.185841e-02,3.801011e-01,1.000000e+00,4/32,7.73%,PEG10;RFTN1;ZFP36;KPNB1
prerank,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),-8.249281e-01,-1.432027e+00,3.478261e-02,3.855833e-01,1.000000e+00,4/16,3.71%,IL1B;TNF;CCL3;CCL2
prerank,T Cell Differentiation (GO:0030217),7.311260e-01,1.431831e+00,5.568445e-02,4.998844e-01,1.000000e+00,2/30,1.42%,GLI3;SOX13
prerank,Fc-gamma Receptor Signaling Pathway (GO:0038094),7.511056e-01,1.431325e+00,5.399061e-02,4.957172e-01,1.000000e+00,3/23,1.63%,CD247;FYN;PLPP4
prerank,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),6.116849e-01,1.429444e+00,2.195122e-02,4.978082e-01,1.000000e+00,26/82,7.91%,ERBB4;LIFR;FRK;EGFR;ERBB3;FYN;NTRK3;ROR1;FGFR3;TYRO3;ALK;PTPRD;ROR2;PDGFRB;PTPRG;FGFR2;SHC2;SAMD12;MERTK;PTN;SHC4;EFS;FGFR1;DDR2;ACVR2B;NTRK2
prerank,Protein Localization To Chromatin (GO:0071168),7.762927e-01,1.428937e+00,5.405405e-02,4.940499e-01,1.000000e+00,2/21,1.75%,FAM47E;SGF29
prerank,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),6.913848e-01,1.428935e+00,5.932203e-02,4.880975e-01,1.000000e+00,6/35,7.10%,PARD3;CRB2;CRB1;DLG2;LLGL1;ERBIN
prerank,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),5.542824e-01,1.427750e+00,2.564103e-03,4.882003e-01,1.000000e+00,46/198,9.63%,FLRT2;PRKD1;SORBS1;ERBB4;GHR;FRK;EGFR;HGF;ERBB3;FYN;NTRK3;KALRN;ROR1;FGFR3;FGF2;GAB1;TYRO3;PLCB1;ALK;ROR2;PDGFRB;PTPRG;ANKS1B;FGFR2;FGF1;SHC2;PIK3CA;SAMD12;IGF1R;MERTK;SHC4;FOXO4;EPHA3;EFS;EPHB1;FGFR1;DDR2;NTRK2;GRB10;FER;INSR;FOXO1;MMP2;IRS1;COL4A2;GFRA2
prerank,Aerobic Electron Transport Chain (GO:0019646),-6.687212e-01,-1.427460e+00,2.666667e-02,4.034813e-01,1.000000e+00,37/55,26.90%,NDUFB9;UQCRHL;NDUFA4;COX6C;NDUFB1;COX7A2;NDUFAB1;SDHC;COX7C;COX5A;NDUFA8;NDUFB3;UQCRFS1;UQCRQ;NDUFA5;NDUFB10;CYCS;UQCRH;NDUFA10;UQCC3;NDUFS5;NDUFS3;NDUFV2;NDUFB4;COX4I1;NDUFA6;NDUFS2;NDUFS6;UQCRC1;SDHB;UQCRB;UQCR10;NDUFA3;NDUFA1;NDUFB5;NDUFV1;COX7B
prerank,Positive Regulation Of Interleukin-6 Production (GO:0032755),-6.812020e-01,-1.427092e+00,3.024911e-02,4.016118e-01,1.000000e+00,8/53,9.14%,IL1B;IL1A;TNF;RAB7B;MYD88;NOD2;IL17RA;CARD9
prerank,Regulation Of Interleukin-6 Production (GO:0032675),-6.388062e-01,-1.425552e+00,2.214651e-02,4.050994e-01,1.000000e+00,12/79,9.14%,IL1B;IL1A;TNF;IL10;RAB7B;MYD88;TNFAIP3;C5AR2;NOD2;GHRL;IL17RA;CARD9
prerank,Neural Crest Cell Migration (GO:0001755),7.242083e-01,1.424518e+00,6.487696e-02,4.966259e-01,1.000000e+00,7/26,9.27%,SOX8;SEMA4B;ERBB4;SOX10;SEMA3D;SEMA6A;SEMA3B
prerank,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),5.974238e-01,1.424282e+00,1.909308e-02,4.920881e-01,1.000000e+00,21/92,9.91%,GLI3;WWTR1;GREM1;SOX13;MLLT3;AMER2;SHISA6;TLE1;SOX2;LZTS2;TMEM64;SOX9;APC2;DAB2IP;LRP4;APCDD1;GRB10;CCDC88C;AMER1;FZD6;APOE
prerank,Regulation Of Nucleotide-Excision Repair (GO:2000819),7.341698e-01,1.424131e+00,7.399103e-02,4.870273e-01,1.000000e+00,1/24,0.41%,DPF3
